Releve_number,Acer campestre_7,Acer pseudoplatanus_7,Achillea millefolium agg._6,Acinos arvensis_6,Adonis vernalis_6,Aegopodium podagraria_6,Aesculus hippocastanum_7,Agrimonia eupatoria_6,Agrostis capillaris_6,Agrostis stolonifera agg._6,Ajuga chamaepitys ssp. chamaepitys_6,Ajuga genevensis_6,Ajuga reptans_6,Allium flavum_6,Allium oleraceum_6,Allium rotundum_6,Alyssum alyssoides_6,Anagallis arvensis_6,Anagallis foemina_6,Anthericum ramosum_6,Anthoxanthum odoratum_6,Anthyllis vulneraria_6,Aquilegia vulgaris_6,Arctium lappa_6,Arenaria serpyllifolia agg._6,Arrhenatherum elatius_6,Artemisia campestris_6,Artemisia pontica_6,Artemisia vulgaris_6,Asparagus officinalis_6,Asperula cynanchica_6,Aster amellus_6,Astragalus austriacus_6,Astragalus cicer_6,Astragalus glycyphyllos_6,Astragalus onobrychis_6,Atriplex oblongifolia_6,Avenula pubescens_6,Ballota nigra_6,Berberis vulgaris_7,Betonica officinalis_6,Betula pendula_7,Bothriochloa ischaemum_6,Brachypodium pinnatum_6,Brachypodium sylvaticum_6,Briza media_6,Bromus erectus_6,Bromus inermis_6,Bromus japonicus_6,Bromus sterilis_6,Bromus tectorum_6,Buglossoides purpurocaerulea_6,Bupleurum falcatum_6,Calamagrostis epigejos_6,Campanula bononiensis_6,Campanula glomerata_6,Campanula moravica_6,Campanula rapunculoides_6,Campanula sibirica_6,Campanula trachelium_6,Carduus acanthoides_6,Carduus crispus_6,Carex caryophyllea_6,Carex digitata var. digitata_6,Carex flacca_6,Carex hirta_6,Carex humilis_6,Carex michelii_6,Carex montana_6,Carex muricata agg._6,Carex pallescens_6,Carex panicea_6,Carex praecox_6,Carex sylvatica_6,Carex tomentosa_6,Carlina acaulis_6,Carlina vulgaris agg._6,Carpinus betulus_0,Centaurea jacea_6,Centaurea scabiosa_6,Centaurea stoebe_6,Centaurea triumfetti_6,Centaurium erythraea_6,Cerastium arvense_6,Cerastium holosteoides_6,Cerinthe minor_6,Chaerophyllum aromaticum_6,Chamaecytisus ratisbonensis_6,Chamaecytisus supinus_6,Chenopodium album agg._6,Chondrilla juncea_6,Cichorium intybus_6,Cirsium arvense_6,Cirsium oleraceum_6,Cirsium pannonicum_6,Cirsium vulgare_6,Clematis vitalba_6,Clinopodium vulgare_6,Colchicum autumnale_6,Consolida regalis_6,Convolvulus arvensis_6,Conyza canadensis_6,Cornus sanguinea_0,Corylus avellana_7,Cota tinctoria_6,Crataegus species_0,Crepis biennis_6,Cytisus nigricans_6,Cytisus procumbens_6,Dactylis glomerata_6,Daucus carota_6,Dianthus carthusianorum_6,Dictamnus albus_6,Dorycnium pentaphyllum agg._6,Echinops sphaerocephalus_6,Echium vulgare_6,Elymus hispidus_6,Elymus repens_6,Epilobium lamyi_6,Equisetum arvense_6,Erigeron acris agg._6,Erigeron annuus agg._6,Eryngium campestre_6,Euonymus europaeus_7,Eupatorium cannabinum_6,Euphorbia cyparissias_6,Euphorbia epithymoides_6,Euphorbia esula_6,Euphorbia stricta_6,Euphorbia virgata_6,Euphrasia officinalis var. rostkoviana_6,Euphrasia stricta ssp. stricta_6,Falcaria vulgaris_6,Fallopia convolvulus_6,Festuca pratensis agg._6,Festuca rubra_6,Festuca rupicola_6,Filipendula vulgaris_6,Fragaria vesca_6,Fragaria viridis_6,Frangula alnus_7,Fraxinus excelsior_0,Galatella linosyris_6,Galium album_6,Galium aparine_6,Galium glaucum_6,Galium pumilum_6,Galium verum_6,Galium x pomeranicum_6,Genista tinctoria_6,Gentiana cruciata_6,Gentianopsis ciliata_6,Geranium pratense_6,Geranium pusillum_6,Geum urbanum_6,Glechoma hederacea_6,Helianthemum grandiflorum ssp. obscurum_6,Helictochloa pratensis_6,Heracleum sphondylium_6,Hieracium lachenalii_6,Hieracium sabaudum_6,Hieracium umbellatum_6,Hylotelephium maximum_6,Hypericum elegans_6,Hypericum montanum_6,Hypericum perforatum_6,Hypochaeris maculata_6,Inula britannica_6,Inula conyzae_6,Inula ensifolia_6,Inula hirta_6,Inula oculus-christi_6,Inula salicina_6,Juglans regia_7,Jurinea mollis_6,Knautia arvensis agg._6,Koeleria macrantha+pyramidata_6,Lactuca serriola_6,Lamium purpureum_6,Lathyrus tuberosus_6,Leontodon hispidus_6,Leucanthemum vulgare agg._6,Ligustrum vulgare_0,Linaria vulgaris_6,Linum catharticum_6,Linum flavum_6,Linum tenuifolium_6,Listera ovata_6,Lithospermum officinale_6,Lotus corniculatus_6,Lysimachia nummularia_6,Malus species_7,Malva alcea_6,Medicago falcata_6,Medicago lupulina_6,Medicago sativa_6,Melampyrum arvense_6,Melampyrum nemorosum_6,Melica transsilvanica_6,Melilotus albus_6,Melilotus officinalis_6,Microthlaspi perfoliatum_6,Muscari comosum_6,Myosotis arvensis_6,Myosotis ramosissima_6,Nigella arvensis_6,Nonea pulla_6,Odontites luteus_6,Odontites vernus ssp. serotinus_6,Onobrychis viciifolia agg._6,Ononis spinosa_6,Orchis militaris_6,Orobanche alba_6,Orobanche elatior_6,Papaver rhoeas_6,Pastinaca sativa_6,Peucedanum alsaticum_6,Peucedanum cervaria_6,Phleum phleoides_6,Phleum pratense agg._6,Picea abies_7,Picris hieracioides_6,Pilosella bauhini_6,Pilosella densiflora_6,Pilosella officinarum_6,Pimpinella major_6,Pimpinella saxifraga_6,Pinus sylvestris_0,Plantago lanceolata_6,Plantago major_6,Plantago media_6,Platanthera bifolia agg._6,Poa angustifolia_6,Poa compressa_6,Poa palustris_6,Polygala amarella_6,Polygala comosa_6,Polygala major_6,Polygala vulgaris_6,Potentilla argentea_6,Potentilla heptaphylla_6,Potentilla incana_6,Potentilla recta_6,Potentilla reptans_6,Primula veris_6,Prunella grandiflora_6,Prunella laciniata_6,Prunella vulgaris_6,Prunella x dissecta (P. grandiflora x laciniata)_6,Prunus species_0,Pulmonaria angustifolia_6,Pulsatilla grandis_6,Pulsatilla pratensis ssp. bohemica_6,Quercus petraea_7,Quercus pubescens_7,Quercus robur_7,Ranunculus polyanthemos_6,Rapistrum perenne_6,Reseda lutea_6,Rhamnus cathartica_0,Rhinanthus alectorolophus_6,Rhinanthus major_6,Rhinanthus minor_6,Robinia pseudoacacia_0,Rosa species_0,Rubus caesius_6,Salix caprea_7,Salsola tragus ssp. tragus_6,Salvia nemorosa_6,Salvia pratensis_6,Salvia verticillata_6,Sanguisorba minor_6,Scabiosa canescens_6,Scabiosa ochroleuca_6,Scorzonera purpurea_6,Securigera varia_6,Sedum acre_6,Sedum sexangulare_6,Senecio jacobaea_6,Seseli annuum_6,Seseli hippomarathrum_6,Seseli osseum_6,Silene latifolia_6,Silene otites_6,Silene vulgaris_6,Solidago gigantea_6,Solidago virgaurea_6,Sonchus oleraceus_6,Stachys recta_6,Stipa capillata_6,Symphytum officinale_6,Symphytum tuberosum_6,Syringa vulgaris_7,Tanacetum corymbosum_6,Tanacetum vulgare_6,Taraxacum sect. Taraxacum_6,Teucrium chamaedrys_6,Thalictrum minus_6,Thesium linophyllon_6,Thymus pannonicus agg._6,Thymus praecox_6,Thymus pulegioides_6,Tilia cordata_0,Torilis japonica_6,Tragopogon orientalis_6,Trifolium alpestre_6,Trifolium campestre_6,Trifolium montanum_6,Trifolium ochroleucon_6,Trifolium pratense_6,Trifolium repens_6,Trinia glauca_6,Tripleurospermum inodorum_6,Trisetum flavescens_6,Tussilago farfara_6,Urtica dioica_6,Valeriana excelsa ssp. sambucifolia_6,Valeriana officinalis_6,Verbascum chaixii ssp. austriacum_6,Veronica chamaedrys agg._6,Veronica officinalis_6,Veronica persica_6,Veronica prostrata_6,Veronica spicata_6,Veronica teucrium_6,Vicia angustifolia_6,Vicia cracca agg._6,Vicia hirsuta_6,Vicia sepium_6,Vicia tetrasperma_6,Vincetoxicum hirundinaria_6,Viola ambigua_6,Viola arvensis_6,Viola hirta_6,Viola odorata_6,Viola riviniana_6,Viola rupestris_6,Viola x hirtiformis (V. ambigua x hirta)_6,Viola x scabra_6,Vitis vinifera_7
403498,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,38,3,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791263,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502048,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
791264,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,38,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
403499,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,3,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
791265,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,13,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,2,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
403504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,63,0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,2,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
791266,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,5,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
791267,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
